feature_id	tweet_id_str	tweet_text	tweet_created_at	tweet_user_location	tweet_user_timezone	tweet_coordinates_latitude	tweet_coordinates_longitude	tweet_placeid	char_position	text	geoNameId	toponym	country_code	longitude	latitude	surrogate_geojson	uncertain_semantics	vague	overlapping_ambiguous	non_overlapping_ambiguous	not_in_geonames
124	507120863096090624	"RT @fezisa: Ask yourself--&gt; ""@Tokyo_Trev: Europeans and Americans recover from Ebola while more than 1500 Africans have died from the disea…"	Wed Sep 03 11:00:10 +0000 2014	south africa	Pretoria																
125	508979127777361920	New post: Garry's Mod |Sandbox| 1 | THE F9 TORNADO! http://t.co/ASBbF3Z5kX	Mon Sep 08 14:04:15 +0000 2014	Somewhere across the pond	Greenland																
126	556829603285594114	Looked at my new health benefits thinking I never get sick I don't need these. Caught the flu yesterday...	Sun Jan 18 15:04:57 +0000 2015	San Antonio, Texas	Eastern Time (US & Canada)																
127	530767688399069184	A ‘vision to eradicate malaria’ - #LordSpeaker, B D’Souza, on @BillGates lecture in the Lords on Monday 10 Nov http://t.co/Q370xfIuZx	Fri Nov 07 17:04:12 +0000 2014	London, United Kingdom	London				88	Lords	6930645	Parliament	GB	-0.12478	51.49955						
128	500825255191928833	(It's funny because the Wichita measles outbreak started at Sumo's)	Sun Aug 17 02:03:40 +0000 2014																		
129	534996624569671680	Remarks by the President Before Meeting with National Security and Public Health Teams on Ebola : http://t.co/n26njUumK6	Wed Nov 19 09:08:29 +0000 2014																		
130	495737183085424641	Ebola patient walks into hospital: The first American Ebola patient arrives in Atlanta where he will be treated. http://t.co/VoXKIAG8PR	Sun Aug 03 01:05:29 +0000 2014	Santo Domingo , El Almirante	Chennai				79	Atlanta	4180439	Atlanta	US	-84.38798	33.749						
131	520062069756796928	how do you know ebola's real if you cant even see the virus? #commonsense #ebola2014	Thu Oct 09 04:03:54 +0000 2014	5	Arizona																
132	532550474516684800	RT @USMC: Artillery #Marines are on the gun line perfecting their direct fire skills http://t.co/KFFdB04kZN http://t.co/4aqkI0bCN2	Wed Nov 12 15:08:22 +0000 2014																		
133	512949883259875330	RT @10903: YES INDEED lets bring EBOLA out of the AFRICA hot zone to the USA - now that's a bright IDEA and actually against decease protoc…	Fri Sep 19 13:02:36 +0000 2014	Ft Worth Tx- Bellingham WA	Central Time (US & Canada)				50	AFRICA	6255146	Africa		21.09375	7.1881						
134	512949883259875330	RT @10903: YES INDEED lets bring EBOLA out of the AFRICA hot zone to the USA - now that's a bright IDEA and actually against decease protoc…	Fri Sep 19 13:02:36 +0000 2014	Ft Worth Tx- Bellingham WA	Central Time (US & Canada)				73	USA	6252001	United States	US	-98.5	39.76						
135	514188395275649024	Making baby real dinner 2moro last time it came from a bag and my kitchen was engulfed in flames/the whole building had a fire drill WML!!	Mon Sep 22 23:04:01 +0000 2014																		
136	547859448035672064	Will they protest the killing of police? - LancasterOnline http://t.co/HYITJTIF14	Wed Dec 24 21:00:45 +0000 2014		Beijing				43	Lancaster	5197079	Lancaster	US	-76.30551	40.03788		true				
137	512723349592498176	"RT @jerrilyn71: ""@kldd210: Obama promises! We are going to arm the GOOD Syrian rebels this time! #(&amp;/,^%! #RedNationRising http://t.co/jtKI…"	Thu Sep 18 22:02:27 +0000 2014	GA	Eastern Time (US & Canada)																
138	511033446622183424	@randlight @daveyk317 Abbott could always have joined the War on Ebola but instead chooses to relive the Crusades.....	Sun Sep 14 06:07:22 +0000 2014	Melbourne Australia	Melbourne																
139	496627050971926528	Brace yourselves, the earthquake posts are coming. :/	Tue Aug 05 12:01:30 +0000 2014																		
140	490663642481053696	RT @nytimes: The rising violence by Rikers Island correction officers, especially on mentally ill inmates http://t.co/7z3v3mKKDd http://t.c…	Sun Jul 20 01:05:03 +0000 2014	?zmir	Baghdad				36	Rikers Island	5133874	Rikers Island	US	-73.88097	40.79066		true				true
141	532972313570856960	The World of Ice &amp; Fire: The Untold History of Westeros and the Game of Thrones (A Song of Ice and Fire): The World… http://t.co/viHI3fAEFb	Thu Nov 13 19:04:36 +0000 2014	US																	
142	520139907172282369	All pregnant women in #Southend are eligible for the free flu vaccination to protect themselves and their babies #SpreadTheWordNotFlu	Thu Oct 09 09:13:12 +0000 2014	Southend-on-Sea, Essex					23	Southend	2637433	Southend-on-Sea	GB	0.71433	51.53782	"{""features"":[{""geometry"":{""coordinates"":[0.71433,51.53782]},""properties"":{""geoNameId"":2637433,""toponym"":""Southend-on-Sea"",""countryCode"":""GB"",""positions"":[23]}},{""geometry"":{""coordinates"":[0.7,51.53333]},""properties"":{""geoNameId"":3333197,""toponym"":""Southend-on-Sea"",""countryCode"":""GB"",""positions"":[23]}}]}"			true		
143	512255357629263872	Confirmed that at least 34 Syrian children dead from contaminated measles vaccine #tragic #conspiracy | The Guardian http://t.co/l9JSOnu3rB	Wed Sep 17 15:02:49 +0000 2014																		
144	556556997215391744	On January 17 1811 6,000 Spanish soldiers defeated 100,000 Mexican Rebels during the #MexicanWar http://t.co/9aUZrJKmNm #history	Sat Jan 17 21:01:43 +0000 2015	San Jose, US	Pacific Time (US & Canada)																
145	540340349957206016	"Monitoring the situation in Chhattisgarh http://t.co/bduxvJSfpE""BRAIN MALARIA ,JAUNDICE KILLED MORE SECURITY FORCE THAN MAOIST !"""	Thu Dec 04 03:02:33 +0000 2014	Andhra Pradesh					28	Chhattisgarh	1444364	State of ChhattÄ«sgarh	IN	82	21.5						
146	535795199902240768	"@adamcurry  We just survived #ebola, now we'll die from the chagas disease, the ""new HIV""!! (german news) #fearporn http://t.co/FDP07cJ5QF"	Fri Nov 21 14:01:44 +0000 2014																		
147	508420099095924736	Srry for the violence that was Molly she's psycho she has a boyfriend !!!!	Sun Sep 07 01:02:52 +0000 2014																		
148	514174426708205568	RT @chelsea_elisa: #PeopleClimateMarch getting bused in to protest. The fossil fuel guzzling irony is real. http://t.co/N6GrNcbyFm	Mon Sep 22 22:08:30 +0000 2014	Washington State																	
149	520833412563623937	"RT @CassandraRules: I feel like police are trying of incite a riot.
Not the demonstrators. It's giving me anxiety #shawshooting #FergusonOc…"	Sat Oct 11 07:08:56 +0000 2014		Pacific Time (US & Canada)				129	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
150	498318778195656704	What do you do with a bag of extra burnt popcorn? Throw it out into the flood waters until the overwhelming butter-smoke is ousted.	Sun Aug 10 04:03:49 +0000 2014																		
151	543616594643939328	For cherry on the cake! The wind outside sounds so creepy as if its a horror movie and there is a huge tornado outside my castle! ??	Sat Dec 13 04:01:10 +0000 2014	New Delhi	Chennai	28.457799	77.497029	2e6064382c71b343													
152	514777734569267202	I'm sorry that Muslims are more offended by a cartoon than they are by the violence done in the name of their religion. #MuslimApologies	Wed Sep 24 14:05:50 +0000 2014		Quito																
153	496930810772344833	@MalariaNoMore please rt. #bellesmemorialfund raising money for the youth of #ilfracombe. My niece Christi(Belle) died from malaria in may.	Wed Aug 06 08:08:32 +0000 2014	devon	London	51.20898	-4.124645	1c00cf44f69d95d3													
154	518567727561449473	RT @RealJoeNamath: Congratulations to the Ole Miss Rebels on their victory. The Tide hurt themselves too often to win. RT!!	Sun Oct 05 01:05:55 +0000 2014	lynn haven, fl	Eastern Time (US & Canada)																
155	555651666201296896	RT @apcvspdp: Ebola cases drop to lowest levels in months -WHO - The three countries hit hardest by the Ebola epidemic have reco... http://…	Thu Jan 15 09:04:15 +0000 2015	Nigeria	Pacific Time (US & Canada)																
156	490451295447183361	Me: Ukraine: Rebels took bodies, looted: Ukraine accused rebels of looting jewelry, credit cards and money Saturday from the crash si...	Sat Jul 19 11:01:15 +0000 2014	"Unknown location  "	Arizona				4	Ukraine	690791	Ukraine	UA	32	49						
157	490451295447183361	Me: Ukraine: Rebels took bodies, looted: Ukraine accused rebels of looting jewelry, credit cards and money Saturday from the crash si...	Sat Jul 19 11:01:15 +0000 2014	"Unknown location  "	Arizona				41	Ukraine	690791	Ukraine	UA	32	49						
158	500508492328087552	RT @KoranAddo: Police in riot gear and armored trucks, broke the calm. #Ferguson protesters facing down police #MikeBrown http://t.co/FURk5…	Sat Aug 16 05:04:58 +0000 2014	St. Louis, Mo.	Central Time (US & Canada)				72	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
159	556104485542830080	@KazamUK is the tornado 348 micro sim or the bigger sim?	Fri Jan 16 15:03:35 +0000 2015																		
160	509129405617434624	RT @JackeeHarry: If you are a victim of #DomesticViolence, don't suffer in shame/silence. Pls call the National Domestic Violence Hotline »…	Tue Sep 09 00:01:24 +0000 2014																		
161	496702436476608512	South Africa: SA earthquake big, but not uncommon: The Orkney earthquake with tremors felt as far away as Bots... http://t.co/hAlVCd5HR5	Tue Aug 05 17:01:03 +0000 2014	West Central Africa	West Central Africa				0	South Africa	953987	Republic of South Africa	ZA	24	-29						
162	496702436476608512	South Africa: SA earthquake big, but not uncommon: The Orkney earthquake with tremors felt as far away as Bots... http://t.co/hAlVCd5HR5	Tue Aug 05 17:01:03 +0000 2014	West Central Africa	West Central Africa				14	SA	953987	Republic of South Africa	ZA	24	-29						
163	496702436476608512	South Africa: SA earthquake big, but not uncommon: The Orkney earthquake with tremors felt as far away as Bots... http://t.co/hAlVCd5HR5	Tue Aug 05 17:01:03 +0000 2014	West Central Africa	West Central Africa				55	Orkney	967476	Orkney	ZA	26.67272	-26.98023						
164	496702436476608512	South Africa: SA earthquake big, but not uncommon: The Orkney earthquake with tremors felt as far away as Bots... http://t.co/hAlVCd5HR5	Tue Aug 05 17:01:03 +0000 2014	West Central Africa	West Central Africa				106	Bots	933860	Republic of Botswana	BW	24	-22						
165	537637822983712768	London UK: Flood the Embassy – Justice for Michael Brown – Darren Wilson is GUILTY  http://t.co/AbNXfw5FxB via @fergusonoctober	Wed Nov 26 16:03:40 +0000 2014	Augusta, Ga	Eastern Time (US & Canada)				0	London	2643743	London	GB	-0.12574	51.50853						
166	537637822983712768	London UK: Flood the Embassy – Justice for Michael Brown – Darren Wilson is GUILTY  http://t.co/AbNXfw5FxB via @fergusonoctober	Wed Nov 26 16:03:40 +0000 2014	Augusta, Ga	Eastern Time (US & Canada)				7	UK	2635167	United Kingdom of Great Britain and Northern Ireland	GB	-2.69531	54.75844						
167	514021386839654400	Who is responsible for the monstrous crime of using poisoned measles vaccines against the children of Al-Sham's... http://t.co/Uml3bYBhlW	Mon Sep 22 12:00:23 +0000 2014	London, United Kingdom																	
168	499860385982578688	@officialgaa @BordGaisEnergy @OfficialCorkGAA @TipperaryGAA c'mon the rebels!! #GAA http://t.co/pYcKVns3Y6	Thu Aug 14 10:09:37 +0000 2014		Dublin																
169	507725696718745600	RT @roseperson: Every time a public figure perpetuates the #vaccines/#autism link, an angel gets measles https://t.co/amRaoPwn9e	Fri Sep 05 03:03:33 +0000 2014	Mumbai	Mumbai																
170	490663843010740224	"RT @ArguDaz: I'm *guessing* it doesn't explain malaria, Ebola, Edwards syndrome or why the ""designer"" made them @sudymont"	Sun Jul 20 01:05:50 +0000 2014																		
171	511515289151098880	"prospect of violence lingers between them. Harris shakes his head. ""The prince of Takatuka strikes again."" Unison moaning before (2/6)"	Mon Sep 15 14:02:03 +0000 2014	Hackney, London	Berlin																
172	542939611056861185	"""Malaria mortality rates have dropped by 54% in the WHO Africa Region [since 2000]"" BBC News - How to beat malaria http://t.co/wK3d107wip"	Thu Dec 11 07:11:05 +0000 2014		London				56	Africa	6255146	Africa		21.09375	7.1881						
173	523157322223587329	@Society_Biology You've been quoted in my #Storify story about the #BiologyWeek malaria debate! http://t.co/7kYKkd6Lxy	Fri Oct 17 17:03:20 +0000 2014	London																	
174	493984819110367232	Well guys i didnt die for the tornado warnings!!	Tue Jul 29 05:02:13 +0000 2014	middle of nowhere	Central Time (US & Canada)																
175	487718991599661057	RT @TheTodayShow: #BREAKING: A magnitude 6.8 earthquake hits off eastern Japan with a tsunami warning issued for the region &amp; aftershocks e…	Fri Jul 11 22:04:03 +0000 2014	Perth, Western Australia.	Perth				73	Japan	1861060	Japan	JP	139.75309	35.68536						
176	493743455588204544	"RT @LovedayM: By the time $500m US aid package for Syrian rebels arrives ""there may be few if any moderate rebels left to aid"":
http://t.co…"	Mon Jul 28 13:03:07 +0000 2014	Salmiytii¹?	Kuwait																
177	536172482374688768	@drg1985 I think you are missing the point a bit, water protest isn't really about the water tax but over austerity in general. 1/	Sat Nov 22 15:00:56 +0000 2014	Galway	Dublin																
178	498288940357414913	RT @fivefifths: @AsiaChloeBrown that's my hang up. The resulting failure of nonviolence is the status quo. For violence...it's often decima…	Sun Aug 10 02:05:15 +0000 2014		Eastern Time (US & Canada)																
179	513795468447735808	Finally kicking this weeklong cold/flu to the curb but instead of frolicking in this beautiful fall weather, I'm at my desk working. #fail	Sun Sep 21 21:02:40 +0000 2014	Calgary	Mountain Time (US & Canada)																
180	522085855016796160	LRT: Tornado watch in my area today. The weather is gettin' weird.	Tue Oct 14 18:05:42 +0000 2014	USA	Eastern Time (US & Canada)																
181	508556204507803648	Earthquake Shakes Iceland Volcano, Still No Ash: An earthquake struck the region around Iceland's Bardarbunga ... http://t.co/oS6KgiS8O6	Sun Sep 07 10:03:42 +0000 2014						18	Iceland	2629691	Republic of Iceland	IS	-18	65						
182	508556204507803648	Earthquake Shakes Iceland Volcano, Still No Ash: An earthquake struck the region around Iceland's Bardarbunga ... http://t.co/oS6KgiS8O6	Sun Sep 07 10:03:42 +0000 2014						88	Iceland	2629691	Republic of Iceland	IS	-18	65						
183	508556204507803648	Earthquake Shakes Iceland Volcano, Still No Ash: An earthquake struck the region around Iceland's Bardarbunga ... http://t.co/oS6KgiS8O6	Sun Sep 07 10:03:42 +0000 2014						98	Bardarbunga	2632922	Bardarbunga	IS	-17.52793	64.63502						
184	492686833466507265	"#prt Now even news organizations are noticing. We're waiting @latimes. EXPLAIN THE SUDDEN FLOOD"	Fri Jul 25 15:04:29 +0000 2014	France. Left my heart in DC.	Paris																
185	547620036030910464	RT @ChineseProverb: The one who first resorts to violence shows that he has no more arguments.	Wed Dec 24 05:09:25 +0000 2014	Philippines	Arizona																
186	542061745208975361	New drug eliminates the malaria parasite within 48 hours in mice http://t.co/2r8LY7GVrT #via@ScienceAlert	Mon Dec 08 21:02:45 +0000 2014	Earth	Pacific Time (US & Canada)																
187	502726974490828800	I'll give you the business end of the predictions of Einstein's.... for instance the simplest explanation for the measles. #makedclisten	Fri Aug 22 08:00:25 +0000 2014		Monrovia																
188	508570956743204864	@ClaireyHewitt @Mumdeep i read an interesting take on @YouTube, to flood with encouraging comment and let the nasties drop to the bottom.	Sun Sep 07 11:02:19 +0000 2014	Central Coast NSW Australia	Hawaii																
189	541655363880505344	Now, I have shit to do away from the TV. If Pitt/PSU is announced plz flood my mentions	Sun Dec 07 18:07:56 +0000 2014	Pittsburgh	Eastern Time (US & Canada)																
190	488352618729963520	RT @mikopeled: Israel survives on three basic pillars: arrogance violence and stupidity - see the proof in #GazaUnderAttack	Sun Jul 13 16:01:52 +0000 2014		London				15	Israel	294640	State of Israel	IL	34.75	31.5						
